time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707584426.6024663,1,StaticSurrogate,0,0,lr=0.0016104060043213957#perm=ABC,0.8292761806524345
1707584464.6463723,1,StaticSurrogate,0,1,lr=0.0016104060043213957#perm=ABC,0.5839519019789238
1707584502.7076929,1,StaticSurrogate,0,2,lr=0.0016104060043213957#perm=ABC,0.6323506714120523
1707584540.7419496,1,StaticSurrogate,0,3,lr=0.0016104060043213957#perm=ABC,0.6036244966052936
1707584578.741055,1,StaticSurrogate,0,4,lr=0.0016104060043213957#perm=ABC,0.5277516822928826
1707584616.757442,1,StaticSurrogate,0,5,lr=0.0016104060043213957#perm=ABC,0.549277862948447
1707584654.7554913,1,StaticSurrogate,0,6,lr=0.0016104060043213957#perm=ABC,0.5367143119833266
1707584692.78569,1,StaticSurrogate,0,7,lr=0.0016104060043213957#perm=ABC,0.5120324396733031
1707584730.7903235,1,StaticSurrogate,0,8,lr=0.0016104060043213957#perm=ABC,0.5099523952580661
1707584768.781778,1,StaticSurrogate,0,9,lr=0.0016104060043213957#perm=ABC,0.5073847749469867
1707584808.5773296,1,StaticSurrogate,1,0,lr=0.005095192637789785#perm=BCA,1.3362562698134781
1707584846.7796624,1,StaticSurrogate,1,1,lr=0.005095192637789785#perm=BCA,0.8246684033533244
1707584884.927841,1,StaticSurrogate,1,2,lr=0.005095192637789785#perm=BCA,0.8043909527168336
1707584923.0280378,1,StaticSurrogate,1,3,lr=0.005095192637789785#perm=BCA,0.8114021103609923
1707584961.2279768,1,StaticSurrogate,1,4,lr=0.005095192637789785#perm=BCA,0.7793431637218937
1707584999.3895178,1,StaticSurrogate,1,5,lr=0.005095192637789785#perm=BCA,0.8550058622182111
1707585037.521593,1,StaticSurrogate,1,6,lr=0.005095192637789785#perm=BCA,0.6403351133840084
1707585075.6685627,1,StaticSurrogate,1,7,lr=0.005095192637789785#perm=BCA,0.6493283851753817
1707585113.792691,1,StaticSurrogate,1,8,lr=0.005095192637789785#perm=BCA,0.6477150409399398
1707585151.989201,1,StaticSurrogate,1,9,lr=0.005095192637789785#perm=BCA,0.7494238814679351
1707585191.848014,1,StaticSurrogate,2,0,lr=0.01#perm=BCA,46.29407521015879
1707585268.7088428,1,StaticSurrogate,3,0,lr=0.01#perm=ABC,1.170109387045235
1707585306.7510066,1,StaticSurrogate,3,1,lr=0.01#perm=ABC,1.0627779662947585
1707585383.7293866,1,StaticSurrogate,4,0,lr=0.01#perm=ABC,1.0434326286999258
1707585421.6717768,1,StaticSurrogate,4,1,lr=0.01#perm=ABC,0.9456228009775547
