time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707558931.3318741,0,DefaultSurrogate,0,0,lr=0.002496251410891005#perm=BCA,1.111489161367002
1707558969.2499197,0,DefaultSurrogate,0,1,lr=0.002496251410891005#perm=BCA,0.7113263463492124
1707559007.2501404,0,DefaultSurrogate,0,2,lr=0.002496251410891005#perm=BCA,0.8087933875866556
1707559045.3812196,0,DefaultSurrogate,0,3,lr=0.002496251410891005#perm=BCA,0.7806562858967476
1707559083.4016252,0,DefaultSurrogate,0,4,lr=0.002496251410891005#perm=BCA,0.7212538960073093
1707559121.3830085,0,DefaultSurrogate,0,5,lr=0.002496251410891005#perm=BCA,0.7724223201245602
1707559159.44889,0,DefaultSurrogate,0,6,lr=0.002496251410891005#perm=BCA,0.6402909072192445
1707559197.499212,0,DefaultSurrogate,0,7,lr=0.002496251410891005#perm=BCA,0.6699646242674827
1707559235.5509515,0,DefaultSurrogate,0,8,lr=0.002496251410891005#perm=BCA,0.6125454544634524
1707559273.5417461,0,DefaultSurrogate,0,9,lr=0.002496251410891005#perm=BCA,0.5966037484124336
1707559311.5314355,0,DefaultSurrogate,0,10,lr=0.002496251410891005#perm=BCA,0.6588398059791396
1707559349.5131671,0,DefaultSurrogate,0,11,lr=0.002496251410891005#perm=BCA,0.6006723714366122
1707559387.4860566,0,DefaultSurrogate,0,12,lr=0.002496251410891005#perm=BCA,0.6856077884835347
1707559425.4807506,0,DefaultSurrogate,0,13,lr=0.002496251410891005#perm=BCA,0.6120415185310795
1707559463.4637854,0,DefaultSurrogate,0,14,lr=0.002496251410891005#perm=BCA,0.6110196129787482
1707559501.4732468,0,DefaultSurrogate,0,15,lr=0.002496251410891005#perm=BCA,0.7548058135102376
1707559539.5024416,0,DefaultSurrogate,0,16,lr=0.002496251410891005#perm=BCA,0.6768974973627333
1707559577.4697974,0,DefaultSurrogate,0,17,lr=0.002496251410891005#perm=BCA,0.7327769568622472
1707559615.4671795,0,DefaultSurrogate,0,18,lr=0.002496251410891005#perm=BCA,0.6894934775690584
1707559653.5050006,0,DefaultSurrogate,0,19,lr=0.002496251410891005#perm=BCA,0.6979822313757253
1707559692.5501993,0,DefaultSurrogate,1,0,lr=0.00044189762501701917#perm=BCA,0.9752356935850989
1707559730.5302832,0,DefaultSurrogate,1,1,lr=0.00044189762501701917#perm=BCA,0.7247643703583949
1707559768.4758089,0,DefaultSurrogate,1,2,lr=0.00044189762501701917#perm=BCA,0.5911202327796582
1707559806.4345934,0,DefaultSurrogate,1,3,lr=0.00044189762501701917#perm=BCA,0.5107110773342874
1707559844.4273283,0,DefaultSurrogate,1,4,lr=0.00044189762501701917#perm=BCA,0.5658727736309448
1707559882.3335426,0,DefaultSurrogate,1,5,lr=0.00044189762501701917#perm=BCA,0.5769509922255904
1707559920.263668,0,DefaultSurrogate,1,6,lr=0.00044189762501701917#perm=BCA,0.5287909986170016
1707559958.213362,0,DefaultSurrogate,1,7,lr=0.00044189762501701917#perm=BCA,0.6428603819717762
1707559996.1491625,0,DefaultSurrogate,1,8,lr=0.00044189762501701917#perm=BCA,0.6268553510691254
1707560034.0321503,0,DefaultSurrogate,1,9,lr=0.00044189762501701917#perm=BCA,0.7236833580263798
1707560071.944161,0,DefaultSurrogate,1,10,lr=0.00044189762501701917#perm=BCA,0.6544671515810045
1707560109.8505056,0,DefaultSurrogate,1,11,lr=0.00044189762501701917#perm=BCA,0.6537002068949133
1707560147.7444286,0,DefaultSurrogate,1,12,lr=0.00044189762501701917#perm=BCA,0.7441928445049389
1707560185.6451974,0,DefaultSurrogate,1,13,lr=0.00044189762501701917#perm=BCA,0.6394417935316025
1707560223.6045506,0,DefaultSurrogate,1,14,lr=0.00044189762501701917#perm=BCA,0.6630996764727304
1707560261.5140707,0,DefaultSurrogate,1,15,lr=0.00044189762501701917#perm=BCA,0.68052605312921
1707560299.4081285,0,DefaultSurrogate,1,16,lr=0.00044189762501701917#perm=BCA,0.6497704442660435
1707560337.334169,0,DefaultSurrogate,1,17,lr=0.00044189762501701917#perm=BCA,0.6556530491631375
1707560375.2655427,0,DefaultSurrogate,1,18,lr=0.00044189762501701917#perm=BCA,0.6795447683963288
1707560413.1917582,0,DefaultSurrogate,1,19,lr=0.00044189762501701917#perm=BCA,0.6922752812339071
1707560452.330623,0,DefaultSurrogate,2,0,lr=0.01#perm=BCA,1.402232839234051
1707560490.2927763,0,DefaultSurrogate,2,1,lr=0.01#perm=BCA,1.093360463308885
1707560528.2475326,0,DefaultSurrogate,2,2,lr=0.01#perm=BCA,0.9819248834758771
1707560566.1937315,0,DefaultSurrogate,2,3,lr=0.01#perm=BCA,0.918237694973738
1707560604.2044451,0,DefaultSurrogate,2,4,lr=0.01#perm=BCA,0.8360950001751059
1707560642.1933,0,DefaultSurrogate,2,5,lr=0.01#perm=BCA,0.9199989830198537
1707560680.1373324,0,DefaultSurrogate,2,6,lr=0.01#perm=BCA,0.9799435409453525
1707560718.216319,0,DefaultSurrogate,2,7,lr=0.01#perm=BCA,0.878169373811319
1707560756.1637666,0,DefaultSurrogate,2,8,lr=0.01#perm=BCA,0.8217171587691752
1707560794.1619415,0,DefaultSurrogate,2,9,lr=0.01#perm=BCA,0.7999196490924649
1707560832.1347804,0,DefaultSurrogate,2,10,lr=0.01#perm=BCA,0.8811253988369455
1707560870.0790176,0,DefaultSurrogate,2,11,lr=0.01#perm=BCA,0.8494377964091294
1707560908.03098,0,DefaultSurrogate,2,12,lr=0.01#perm=BCA,0.9207610629823088
1707560946.0452821,0,DefaultSurrogate,2,13,lr=0.01#perm=BCA,0.8097832765178564
1707560984.016192,0,DefaultSurrogate,2,14,lr=0.01#perm=BCA,0.9964561074710456
