time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707573372.7916524,1,DynamicSurrogate,0,0,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.5753724070572295
1707573400.229745,1,DynamicSurrogate,0,1,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.38175515082231576
1707573427.6125598,1,DynamicSurrogate,0,2,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.351407228217566
1707573454.9880903,1,DynamicSurrogate,0,3,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.31391920616185326
1707573482.3082259,1,DynamicSurrogate,0,4,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.30416203937473074
1707573509.657651,1,DynamicSurrogate,0,5,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.29169493176417755
1707573537.0535486,1,DynamicSurrogate,0,6,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.29949904651946724
1707573564.376166,1,DynamicSurrogate,0,7,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.27875512450173956
1707573591.778568,1,DynamicSurrogate,0,8,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.2863835077369472
1707573619.1901636,1,DynamicSurrogate,0,9,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.2817356772169036
1707573698.4114156,1,DynamicSurrogate,1,0,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.24161377424119831
1707573730.9107487,1,DynamicSurrogate,1,1,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.15133015264755495
1707573763.3741186,1,DynamicSurrogate,1,2,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.11944717907178588
1707573795.8234026,1,DynamicSurrogate,1,3,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.10283411007309501
1707573828.162345,1,DynamicSurrogate,1,4,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.08838524603693028
1707573860.5782151,1,DynamicSurrogate,1,5,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.06632009456359023
1707573893.0695317,1,DynamicSurrogate,1,6,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.07215856171907445
1707573925.485952,1,DynamicSurrogate,1,7,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.0578279631642313
1707573958.000084,1,DynamicSurrogate,1,8,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.06003571799598587
1707573990.4570415,1,DynamicSurrogate,1,9,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.058220656085165856
1707574023.260008,1,DynamicSurrogate,2,0,conv_layers=9#activation=relu#lr=0.01,0.1249163816907736
1707574056.0590708,1,DynamicSurrogate,2,1,conv_layers=9#activation=relu#lr=0.01,0.07595023492501901
1707574088.6814682,1,DynamicSurrogate,2,2,conv_layers=9#activation=relu#lr=0.01,0.054507984674504226
1707574121.411754,1,DynamicSurrogate,2,3,conv_layers=9#activation=relu#lr=0.01,0.04911133544262794
1707574154.1283731,1,DynamicSurrogate,2,4,conv_layers=9#activation=relu#lr=0.01,0.04757589801699179
1707574187.0193844,1,DynamicSurrogate,2,5,conv_layers=9#activation=relu#lr=0.01,0.04297427368653288
1707574219.7928317,1,DynamicSurrogate,2,6,conv_layers=9#activation=relu#lr=0.01,0.04971947578884118
1707574252.529704,1,DynamicSurrogate,2,7,conv_layers=9#activation=relu#lr=0.01,0.04834416205800928
1707574285.284719,1,DynamicSurrogate,2,8,conv_layers=9#activation=relu#lr=0.01,0.044975018545242995
1707574318.132058,1,DynamicSurrogate,2,9,conv_layers=9#activation=relu#lr=0.01,0.056412518357456
1707574350.1730256,1,DynamicSurrogate,3,0,conv_layers=8#activation=relu#lr=0.01,0.4151005128032498
1707574379.5381591,1,DynamicSurrogate,4,0,conv_layers=3#activation=sigmoid#lr=0.01,0.6834961446014466
1707574411.7327194,1,DynamicSurrogate,5,0,conv_layers=8#activation=tanh#lr=0.01,0.20757934736749584
1707574443.4602687,1,DynamicSurrogate,5,1,conv_layers=8#activation=tanh#lr=0.01,0.19061100863127162
1707574475.1989288,1,DynamicSurrogate,5,2,conv_layers=8#activation=tanh#lr=0.01,0.12023356009050153
1707574506.9006274,1,DynamicSurrogate,5,3,conv_layers=8#activation=tanh#lr=0.01,0.09462555559395577
1707574538.5245938,1,DynamicSurrogate,5,4,conv_layers=8#activation=tanh#lr=0.01,0.08563215046237489
1707574570.3040254,1,DynamicSurrogate,5,5,conv_layers=8#activation=tanh#lr=0.01,0.07466218641390696
1707574601.9119997,1,DynamicSurrogate,5,6,conv_layers=8#activation=tanh#lr=0.01,0.07540944442172623
1707574633.698793,1,DynamicSurrogate,5,7,conv_layers=8#activation=tanh#lr=0.01,0.06927626295257432
1707574665.4210262,1,DynamicSurrogate,5,8,conv_layers=8#activation=tanh#lr=0.01,0.058887699639319654
1707574697.0272233,1,DynamicSurrogate,5,9,conv_layers=8#activation=tanh#lr=0.01,0.055978568286321286
1707574740.1854997,1,DynamicSurrogate,6,0,conv_layers=9#activation=sigmoid#lr=0.01,2.3055070123672485
1707575062.6587613,1,DynamicSurrogate,7,0,conv_layers=2#activation=tanh#lr=0.01,0.22750369817653232
1707575089.2242367,1,DynamicSurrogate,7,1,conv_layers=2#activation=tanh#lr=0.01,0.13881026116129996
1707575116.0166461,1,DynamicSurrogate,7,2,conv_layers=2#activation=tanh#lr=0.01,0.09641456913877605
1707575142.5270672,1,DynamicSurrogate,7,3,conv_layers=2#activation=tanh#lr=0.01,0.07645877197198227
1707575169.0797153,1,DynamicSurrogate,7,4,conv_layers=2#activation=tanh#lr=0.01,0.06979201409044983
1707575195.6046667,1,DynamicSurrogate,7,5,conv_layers=2#activation=tanh#lr=0.01,0.061017895016464443
1707575222.2035117,1,DynamicSurrogate,7,6,conv_layers=2#activation=tanh#lr=0.01,0.05417395988364125
1707575248.719118,1,DynamicSurrogate,7,7,conv_layers=2#activation=tanh#lr=0.01,0.056342937094951535
1707575275.319497,1,DynamicSurrogate,7,8,conv_layers=2#activation=tanh#lr=0.01,0.054169360230711235
1707575301.9665098,1,DynamicSurrogate,7,9,conv_layers=2#activation=tanh#lr=0.01,0.05090391010384148
