time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707594636.2140672,0,DynamicSurrogate,0,0,lr=0.002496251410891005#perm=BCA,1.111489161367002
1707594674.025152,0,DynamicSurrogate,0,1,lr=0.002496251410891005#perm=BCA,0.7113263463492124
1707594711.831002,0,DynamicSurrogate,0,2,lr=0.002496251410891005#perm=BCA,0.8087933875866556
1707594749.709791,0,DynamicSurrogate,0,3,lr=0.002496251410891005#perm=BCA,0.7806562858967476
1707594787.558539,0,DynamicSurrogate,0,4,lr=0.002496251410891005#perm=BCA,0.7212538960073093
1707594825.3802457,0,DynamicSurrogate,0,5,lr=0.002496251410891005#perm=BCA,0.7724223201245602
1707594863.228751,0,DynamicSurrogate,0,6,lr=0.002496251410891005#perm=BCA,0.6402909072192445
1707594901.0529187,0,DynamicSurrogate,0,7,lr=0.002496251410891005#perm=BCA,0.6699646242674827
1707594938.8046577,0,DynamicSurrogate,0,8,lr=0.002496251410891005#perm=BCA,0.6125454544634524
1707594976.5883074,0,DynamicSurrogate,0,9,lr=0.002496251410891005#perm=BCA,0.5966037484124336
1707595015.6539123,0,DynamicSurrogate,1,0,lr=0.00044189762501701917#perm=BCA,0.871824851380146
1707595055.1726434,0,DynamicSurrogate,2,0,lr=0.01#perm=BCA,1.4671537496225617
1707595094.8065424,0,DynamicSurrogate,3,0,lr=0.01#perm=BCA,1.4929891466678165
1707595134.2047033,0,DynamicSurrogate,4,0,lr=0.01#perm=BCA,1.4158677901520904
1707595173.4978056,0,DynamicSurrogate,5,0,lr=0.00016710661971166413#perm=CAB,1.0065600610831766
1707595212.9857237,0,DynamicSurrogate,6,0,lr=0.01#perm=CAB,1.6601685107680386
1707595252.5078642,0,DynamicSurrogate,7,0,lr=0.0024997211725322757#perm=ACB,0.9125689625568199
1707595292.0751863,0,DynamicSurrogate,8,0,lr=0.01#perm=CAB,1.4642940179322381
1707595331.626626,0,DynamicSurrogate,9,0,lr=0.01#perm=BCA,1.616996040983853
1707595370.8472147,0,DynamicSurrogate,10,0,lr=0.01#perm=ACB,0.9662364306345106
1707595410.4886816,0,DynamicSurrogate,11,0,lr=0.003713500891876563#perm=CAB,1.3556068645755295
1707595449.7715058,0,DynamicSurrogate,12,0,lr=0.01#perm=ABC,1.3091982373596605
1707595489.2151115,0,DynamicSurrogate,13,0,lr=0.01#perm=ABC,1.1524650340390188
1707595528.745849,0,DynamicSurrogate,14,0,lr=0.01#perm=CAB,1.405969977161428
1707595568.2983801,0,DynamicSurrogate,15,0,lr=0.01#perm=ACB,1.4531469644805886
1707595607.7835922,0,DynamicSurrogate,16,0,lr=0.01#perm=BCA,9.889689940349264
1707595647.312998,0,DynamicSurrogate,17,0,lr=0.01#perm=BCA,3.3739873937931844
1707595686.5813594,0,DynamicSurrogate,18,0,lr=0.01#perm=ACB,1.0515309232409265
1707595726.4235697,0,DynamicSurrogate,19,0,lr=0.0030549899417080207#perm=BCA,1.1714410888101137
1707595765.9875717,0,DynamicSurrogate,20,0,lr=0.01#perm=ABC,1.16656405667508
1707595805.8903117,0,DynamicSurrogate,21,0,lr=0.01#perm=BCA,1.498308742770707
1707595845.3243673,0,DynamicSurrogate,22,0,lr=0.01#perm=ABC,1.2600304779304206
1707595884.8761618,0,DynamicSurrogate,23,0,lr=0.01#perm=ACB,1.0249092935462312
1707595924.827991,0,DynamicSurrogate,24,0,lr=0.0025835652484304545#perm=CBA,1.6889058296012722
1707595964.26217,0,DynamicSurrogate,25,0,lr=0.01#perm=ACB,1.0769010567488622
1707596004.0369868,0,DynamicSurrogate,26,0,lr=0.01#perm=ACB,0.9921058622009216
1707596043.7412317,0,DynamicSurrogate,27,0,lr=0.01#perm=BCA,1.8501878594048284
1707596083.3762336,0,DynamicSurrogate,28,0,lr=0.01#perm=BCA,1.3203658883961413
1707596123.1516724,0,DynamicSurrogate,29,0,lr=0.01#perm=CBA,1.8266281400470994
1707596162.6200945,0,DynamicSurrogate,30,0,lr=0.01#perm=CAB,1.8918746720260067
1707596202.3723228,0,DynamicSurrogate,31,0,lr=0.01#perm=BCA,1.7283976209413843
