time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707576405.5755148,1,StaticSurrogate,0,0,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.7131638661690056
1707576433.0126257,1,StaticSurrogate,0,1,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.35833125933807897
1707576460.4690473,1,StaticSurrogate,0,2,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.3159825409090676
1707576487.8445017,1,StaticSurrogate,0,3,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.322783839471434
1707576515.2837503,1,StaticSurrogate,0,4,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.3055348975639284
1707576542.656125,1,StaticSurrogate,0,5,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.31749323779502336
1707576570.0313058,1,StaticSurrogate,0,6,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.2962134028867327
1707576597.440544,1,StaticSurrogate,0,7,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.27704693556362125
1707576624.9140477,1,StaticSurrogate,0,8,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.27378231566369465
1707576652.3435535,1,StaticSurrogate,0,9,conv_layers=3#activation=sigmoid#lr=0.008832604833656495,0.2583301803524587
1707576729.2148635,1,StaticSurrogate,1,0,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.22212386313790486
1707576761.4866838,1,StaticSurrogate,1,1,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.20652016978293342
1707576793.859828,1,StaticSurrogate,1,2,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.17733729224248804
1707576826.19396,1,StaticSurrogate,1,3,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.14462683231533013
1707576858.5570982,1,StaticSurrogate,1,4,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.12226454751235899
1707576890.8266058,1,StaticSurrogate,1,5,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.10151459582974327
1707576923.1265671,1,StaticSurrogate,1,6,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.09659166757608838
1707576955.454866,1,StaticSurrogate,1,7,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.08180291241010769
1707576987.809517,1,StaticSurrogate,1,8,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.10290671530390857
1707577020.1707096,1,StaticSurrogate,1,9,conv_layers=9#activation=tanh#lr=0.006241809289095095,0.06846405730947996
1707577051.9045901,1,StaticSurrogate,2,0,conv_layers=8#activation=tanh#lr=0.01,0.2407480927874206
1707577083.3386502,1,StaticSurrogate,2,1,conv_layers=8#activation=tanh#lr=0.01,0.15054400868041834
1707577114.9042892,1,StaticSurrogate,2,2,conv_layers=8#activation=tanh#lr=0.01,0.10402498518398788
1707577146.4901862,1,StaticSurrogate,2,3,conv_layers=8#activation=tanh#lr=0.01,0.08563321143653299
1707577178.098516,1,StaticSurrogate,2,4,conv_layers=8#activation=tanh#lr=0.01,0.071744858679063
1707577209.767164,1,StaticSurrogate,2,5,conv_layers=8#activation=tanh#lr=0.01,0.06411475147356759
1707577241.401279,1,StaticSurrogate,2,6,conv_layers=8#activation=tanh#lr=0.01,0.05905849191591086
1707577272.9733515,1,StaticSurrogate,2,7,conv_layers=8#activation=tanh#lr=0.01,0.05615635902784485
1707577304.6025527,1,StaticSurrogate,2,8,conv_layers=8#activation=tanh#lr=0.01,0.0524543620090096
1707577336.2750108,1,StaticSurrogate,2,9,conv_layers=8#activation=tanh#lr=0.01,0.04758326656398443
1707577368.6019447,1,StaticSurrogate,3,0,conv_layers=9#activation=tanh#lr=0.01,0.20755676291998698
1707577400.9373088,1,StaticSurrogate,3,1,conv_layers=9#activation=tanh#lr=0.01,0.1739644189101659
1707577433.1927536,1,StaticSurrogate,3,2,conv_layers=9#activation=tanh#lr=0.01,0.14892163761848132
1707577465.5630476,1,StaticSurrogate,4,0,conv_layers=9#activation=tanh#lr=0.01,0.23191369363306
1707577497.9134855,1,StaticSurrogate,4,1,conv_layers=9#activation=tanh#lr=0.01,0.1426369159305654
1707577530.343878,1,StaticSurrogate,4,2,conv_layers=9#activation=tanh#lr=0.01,0.10011714529774147
1707577562.6209836,1,StaticSurrogate,4,3,conv_layers=9#activation=tanh#lr=0.01,0.07821777597014222
1707577595.4726183,1,StaticSurrogate,5,0,conv_layers=9#activation=relu#lr=0.01,2.3009676272153854
