time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707565859.5796545,0,DefaultSurrogate,0,0,conv_layers=8#activation=relu#lr=0.007436724172099663,0.7518892558841807
1707565891.5223362,0,DefaultSurrogate,0,1,conv_layers=8#activation=relu#lr=0.007436724172099663,0.14863063953244987
1707565923.3247027,0,DefaultSurrogate,0,2,conv_layers=8#activation=relu#lr=0.007436724172099663,0.0983354222577275
1707565955.2341945,0,DefaultSurrogate,0,3,conv_layers=8#activation=relu#lr=0.007436724172099663,0.07029930020267215
1707565986.9830408,0,DefaultSurrogate,0,4,conv_layers=8#activation=relu#lr=0.007436724172099663,0.07590220329561191
1707566018.708183,0,DefaultSurrogate,0,5,conv_layers=8#activation=relu#lr=0.007436724172099663,0.04999727001658571
1707566050.5087214,0,DefaultSurrogate,0,6,conv_layers=8#activation=relu#lr=0.007436724172099663,0.04801064478687115
1707566082.3272383,0,DefaultSurrogate,0,7,conv_layers=8#activation=relu#lr=0.007436724172099663,0.05282159197185694
1707566114.1018991,0,DefaultSurrogate,0,8,conv_layers=8#activation=relu#lr=0.007436724172099663,0.0452743994451683
1707566145.8509514,0,DefaultSurrogate,0,9,conv_layers=8#activation=relu#lr=0.007436724172099663,0.06104994019014375
1707566177.3886876,0,DefaultSurrogate,1,0,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.306282072329521
1707566208.9741306,0,DefaultSurrogate,1,1,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.311410377216339
1707566240.5618918,0,DefaultSurrogate,1,2,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3057885902404784
1707566272.140736,0,DefaultSurrogate,1,3,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3045322661399843
1707566303.7025557,0,DefaultSurrogate,1,4,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3071574681043625
1707566335.336211,0,DefaultSurrogate,1,5,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3100772110342978
1707566366.9492366,0,DefaultSurrogate,1,6,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3022254561185838
1707566398.5474038,0,DefaultSurrogate,1,7,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3032755388498307
1707566430.2158875,0,DefaultSurrogate,1,8,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3034346507549284
1707566461.7959313,0,DefaultSurrogate,1,9,conv_layers=8#activation=sigmoid#lr=0.000418780050290302,2.3105990246534347
1707566499.9397523,0,DefaultSurrogate,2,0,conv_layers=10#activation=sigmoid#lr=0.01,2.307011399793625
1707566533.1206272,0,DefaultSurrogate,2,1,conv_layers=10#activation=sigmoid#lr=0.01,2.307012032842636
1707566566.3407695,0,DefaultSurrogate,2,2,conv_layers=10#activation=sigmoid#lr=0.01,2.302285095191002
1707566599.3661058,0,DefaultSurrogate,2,3,conv_layers=10#activation=sigmoid#lr=0.01,2.3020510629177093
1707566632.514795,0,DefaultSurrogate,2,4,conv_layers=10#activation=sigmoid#lr=0.01,2.3018643810033796
1707566665.5976288,0,DefaultSurrogate,2,5,conv_layers=10#activation=sigmoid#lr=0.01,2.301830420303345
1707566698.7790198,0,DefaultSurrogate,2,6,conv_layers=10#activation=sigmoid#lr=0.01,2.3012302207708357
1707566732.0807753,0,DefaultSurrogate,2,7,conv_layers=10#activation=sigmoid#lr=0.01,2.3013964581251143
1707566765.2482014,0,DefaultSurrogate,2,8,conv_layers=10#activation=sigmoid#lr=0.01,2.3012317495584487
1707566798.327611,0,DefaultSurrogate,2,9,conv_layers=10#activation=sigmoid#lr=0.01,2.3016657703876495
1707566831.7331357,0,DefaultSurrogate,3,0,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010547966718673
1707566865.095173,0,DefaultSurrogate,3,1,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3011705281019212
1707566898.4520156,0,DefaultSurrogate,3,2,conv_layers=10#activation=relu#lr=0.00907660854291114,2.301132164597511
1707566931.8211813,0,DefaultSurrogate,3,3,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010069739818575
1707566965.1990187,0,DefaultSurrogate,3,4,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010421893358233
1707566998.5456817,0,DefaultSurrogate,3,5,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010268420934676
1707567032.0327184,0,DefaultSurrogate,3,6,conv_layers=10#activation=relu#lr=0.00907660854291114,2.300991740870476
1707567065.4536188,0,DefaultSurrogate,3,7,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010394413232804
1707567098.8769655,0,DefaultSurrogate,3,8,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3009648547649384
1707567132.3170683,0,DefaultSurrogate,3,9,conv_layers=10#activation=relu#lr=0.00907660854291114,2.3010608034610747
1707567164.612393,0,DefaultSurrogate,4,0,conv_layers=9#activation=tanh#lr=0.01,0.24039172298393532
1707567196.8526244,0,DefaultSurrogate,4,1,conv_layers=9#activation=tanh#lr=0.01,0.17349858120789627
1707567229.1941776,0,DefaultSurrogate,4,2,conv_layers=9#activation=tanh#lr=0.01,0.13077791606483155
1707567261.5398889,0,DefaultSurrogate,4,3,conv_layers=9#activation=tanh#lr=0.01,0.08893167810962316
1707567293.895893,0,DefaultSurrogate,4,4,conv_layers=9#activation=tanh#lr=0.01,0.07914282374463542
1707567326.236274,0,DefaultSurrogate,4,5,conv_layers=9#activation=tanh#lr=0.01,0.061959506547844684
1707567358.4986188,0,DefaultSurrogate,4,6,conv_layers=9#activation=tanh#lr=0.01,0.059774614535781756
1707567390.7934377,0,DefaultSurrogate,4,7,conv_layers=9#activation=tanh#lr=0.01,0.05907199546516101
1707567423.1028395,0,DefaultSurrogate,4,8,conv_layers=9#activation=tanh#lr=0.01,0.05569160277255504
1707567455.510705,0,DefaultSurrogate,4,9,conv_layers=9#activation=tanh#lr=0.01,0.05000145226183647
1707567487.3713596,0,DefaultSurrogate,5,0,conv_layers=8#activation=tanh#lr=0.01,0.23704625483169178
1707567519.0156798,0,DefaultSurrogate,5,1,conv_layers=8#activation=tanh#lr=0.01,0.12959879864802956
1707567550.7781203,0,DefaultSurrogate,5,2,conv_layers=8#activation=tanh#lr=0.01,0.11137398560663805
1707567582.5686266,0,DefaultSurrogate,5,3,conv_layers=8#activation=tanh#lr=0.01,0.08252178279825419
1707567614.346241,0,DefaultSurrogate,5,4,conv_layers=8#activation=tanh#lr=0.01,0.07051809622538481
1707567646.1019564,0,DefaultSurrogate,5,5,conv_layers=8#activation=tanh#lr=0.01,0.060986977025072824
1707567677.7031608,0,DefaultSurrogate,5,6,conv_layers=8#activation=tanh#lr=0.01,0.05899481917777656
1707567709.432363,0,DefaultSurrogate,5,7,conv_layers=8#activation=tanh#lr=0.01,0.06281510945573698
1707567741.1638935,0,DefaultSurrogate,5,8,conv_layers=8#activation=tanh#lr=0.01,0.055620919216669576
1707567772.8740928,0,DefaultSurrogate,5,9,conv_layers=8#activation=tanh#lr=0.01,0.05566592459273824
1707567807.938473,0,DefaultSurrogate,6,0,conv_layers=9#activation=tanh#lr=0.01,0.22907011073679331
1707567840.3126743,0,DefaultSurrogate,6,1,conv_layers=9#activation=tanh#lr=0.01,0.17463855151409158
1707567872.7543807,0,DefaultSurrogate,6,2,conv_layers=9#activation=tanh#lr=0.01,0.12377448320183496
1707567905.199577,0,DefaultSurrogate,6,3,conv_layers=9#activation=tanh#lr=0.01,0.11625225530026446
1707567937.6285677,0,DefaultSurrogate,6,4,conv_layers=9#activation=tanh#lr=0.01,0.09215670202930129
1707567970.0673525,0,DefaultSurrogate,6,5,conv_layers=9#activation=tanh#lr=0.01,0.08019882215487782
1707568002.4480326,0,DefaultSurrogate,6,6,conv_layers=9#activation=tanh#lr=0.01,0.06774914975878996
1707568034.8424935,0,DefaultSurrogate,6,7,conv_layers=9#activation=tanh#lr=0.01,0.07010840095917428
1707568067.241038,0,DefaultSurrogate,6,8,conv_layers=9#activation=tanh#lr=0.01,0.05554124522436266
1707568099.6338768,0,DefaultSurrogate,6,9,conv_layers=9#activation=tanh#lr=0.01,0.05570525639931489
1707568132.3531423,0,DefaultSurrogate,7,0,conv_layers=9#activation=relu#lr=0.01,2.3016807475566865
1707568165.060548,0,DefaultSurrogate,7,1,conv_layers=9#activation=relu#lr=0.01,2.30109116127491
1707568197.7044709,0,DefaultSurrogate,7,2,conv_layers=9#activation=relu#lr=0.01,2.3011758319854736
1707568230.4154022,0,DefaultSurrogate,7,3,conv_layers=9#activation=relu#lr=0.01,2.301037484908104
1707568263.1515086,0,DefaultSurrogate,7,4,conv_layers=9#activation=relu#lr=0.01,2.3010910274267196
1707568295.834422,0,DefaultSurrogate,7,5,conv_layers=9#activation=relu#lr=0.01,2.3011417573451998
1707568328.5909398,0,DefaultSurrogate,7,6,conv_layers=9#activation=relu#lr=0.01,2.3009958889722824
1707568361.348954,0,DefaultSurrogate,7,7,conv_layers=9#activation=relu#lr=0.01,2.3009470905303955
1707568393.978767,0,DefaultSurrogate,7,8,conv_layers=9#activation=relu#lr=0.01,2.300988950920105
1707568426.6002707,0,DefaultSurrogate,7,9,conv_layers=9#activation=relu#lr=0.01,2.301070132923126
1707568453.3032334,0,DefaultSurrogate,8,0,conv_layers=2#activation=tanh#lr=0.01,0.22505183261798403
1707568479.8418767,0,DefaultSurrogate,8,1,conv_layers=2#activation=tanh#lr=0.01,0.1307733607622924
1707568506.4725885,0,DefaultSurrogate,8,2,conv_layers=2#activation=tanh#lr=0.01,0.08947057197916394
1707568533.0629694,0,DefaultSurrogate,8,3,conv_layers=2#activation=tanh#lr=0.01,0.07348427553984563
1707568559.7366827,0,DefaultSurrogate,8,4,conv_layers=2#activation=tanh#lr=0.01,0.06853225118971483
1707568586.407909,0,DefaultSurrogate,8,5,conv_layers=2#activation=tanh#lr=0.01,0.062019138586331214
1707568613.0551395,0,DefaultSurrogate,8,6,conv_layers=2#activation=tanh#lr=0.01,0.056151088284253844
1707568639.615564,0,DefaultSurrogate,8,7,conv_layers=2#activation=tanh#lr=0.01,0.05517158383329116
1707568666.2533145,0,DefaultSurrogate,8,8,conv_layers=2#activation=tanh#lr=0.01,0.05398188826757017
1707568692.8623133,0,DefaultSurrogate,8,9,conv_layers=2#activation=tanh#lr=0.01,0.05225094636759102
1707568719.421131,0,DefaultSurrogate,9,0,conv_layers=2#activation=tanh#lr=0.01,0.2276140869167928
1707568745.9387596,0,DefaultSurrogate,9,1,conv_layers=2#activation=tanh#lr=0.01,0.1411626678953745
1707568772.488614,0,DefaultSurrogate,9,2,conv_layers=2#activation=tanh#lr=0.01,0.10368545686296259
1707568798.9589357,0,DefaultSurrogate,9,3,conv_layers=2#activation=tanh#lr=0.01,0.07811034684319534
1707568825.530009,0,DefaultSurrogate,9,4,conv_layers=2#activation=tanh#lr=0.01,0.06946001822356436
1707568852.1335177,0,DefaultSurrogate,9,5,conv_layers=2#activation=tanh#lr=0.01,0.06279181797374063
1707568878.635377,0,DefaultSurrogate,9,6,conv_layers=2#activation=tanh#lr=0.01,0.06485807825254887
1707568905.161245,0,DefaultSurrogate,9,7,conv_layers=2#activation=tanh#lr=0.01,0.054281357949253366
1707568931.7814047,0,DefaultSurrogate,9,8,conv_layers=2#activation=tanh#lr=0.01,0.06027238949695412
1707568958.3648088,0,DefaultSurrogate,9,9,conv_layers=2#activation=tanh#lr=0.01,0.05745419341486272
1707569046.1637113,0,DefaultSurrogate,10,0,conv_layers=9#activation=sigmoid#lr=0.01,2.304527949666977
1707569078.536914,0,DefaultSurrogate,10,1,conv_layers=9#activation=sigmoid#lr=0.01,2.3028361698150634
1707569111.0000663,0,DefaultSurrogate,10,2,conv_layers=9#activation=sigmoid#lr=0.01,2.3042471944332124
1707569143.3949604,0,DefaultSurrogate,10,3,conv_layers=9#activation=sigmoid#lr=0.01,2.3030340193271637
1707569175.7930832,0,DefaultSurrogate,10,4,conv_layers=9#activation=sigmoid#lr=0.01,2.301180931043625
1707569208.2400799,0,DefaultSurrogate,10,5,conv_layers=9#activation=sigmoid#lr=0.01,2.301252606654167
1707569240.663073,0,DefaultSurrogate,10,6,conv_layers=9#activation=sigmoid#lr=0.01,2.3013811798334123
1707569273.1420753,0,DefaultSurrogate,10,7,conv_layers=9#activation=sigmoid#lr=0.01,2.3019169059753417
1707569305.5845697,0,DefaultSurrogate,10,8,conv_layers=9#activation=sigmoid#lr=0.01,2.30111390337944
1707569337.9728665,0,DefaultSurrogate,10,9,conv_layers=9#activation=sigmoid#lr=0.01,2.3011429298162462
1707569369.6395943,0,DefaultSurrogate,11,0,conv_layers=8#activation=tanh#lr=0.01,0.1744794257575978
1707569401.2880297,0,DefaultSurrogate,11,1,conv_layers=8#activation=tanh#lr=0.01,0.11204245466940588
1707569432.9933298,0,DefaultSurrogate,11,2,conv_layers=8#activation=tanh#lr=0.01,0.08747882906627083
1707569464.5532084,0,DefaultSurrogate,11,3,conv_layers=8#activation=tanh#lr=0.01,0.09034114138839316
1707569496.2594926,0,DefaultSurrogate,11,4,conv_layers=8#activation=tanh#lr=0.01,0.07691422083472679
1707569527.8719335,0,DefaultSurrogate,11,5,conv_layers=8#activation=tanh#lr=0.01,0.07478363492318908
1707569559.5426254,0,DefaultSurrogate,11,6,conv_layers=8#activation=tanh#lr=0.01,0.053058267344840385
1707569591.222661,0,DefaultSurrogate,11,7,conv_layers=8#activation=tanh#lr=0.01,0.05591259658238436
1707569622.8519077,0,DefaultSurrogate,11,8,conv_layers=8#activation=tanh#lr=0.01,0.05064072817437729
1707569654.4404173,0,DefaultSurrogate,11,9,conv_layers=8#activation=tanh#lr=0.01,0.05219077284225136
1707569686.8320172,0,DefaultSurrogate,12,0,conv_layers=9#activation=tanh#lr=0.01,0.22274360093452528
1707569719.1684742,0,DefaultSurrogate,12,1,conv_layers=9#activation=tanh#lr=0.01,0.16564201344947801
1707569751.5624437,0,DefaultSurrogate,12,2,conv_layers=9#activation=tanh#lr=0.01,0.13573692758876457
1707569784.0488217,0,DefaultSurrogate,12,3,conv_layers=9#activation=tanh#lr=0.01,0.11131693984167036
1707569816.5019813,0,DefaultSurrogate,12,4,conv_layers=9#activation=tanh#lr=0.01,0.09640684754115364
1707569848.9363487,0,DefaultSurrogate,12,5,conv_layers=9#activation=tanh#lr=0.01,0.078996941028698
1707569881.4410577,0,DefaultSurrogate,12,6,conv_layers=9#activation=tanh#lr=0.01,0.08189198441930287
1707569913.867442,0,DefaultSurrogate,12,7,conv_layers=9#activation=tanh#lr=0.01,0.06513762236653795
1707569946.3291001,0,DefaultSurrogate,12,8,conv_layers=9#activation=tanh#lr=0.01,0.06253397530011985
1707569978.8129454,0,DefaultSurrogate,12,9,conv_layers=9#activation=tanh#lr=0.01,0.061087755999365854
1707570006.3859665,0,DefaultSurrogate,13,0,conv_layers=3#activation=tanh#lr=0.01,0.22261159579891715
1707570033.8947012,0,DefaultSurrogate,13,1,conv_layers=3#activation=tanh#lr=0.01,0.11978577646984495
1707570061.4325938,0,DefaultSurrogate,13,2,conv_layers=3#activation=tanh#lr=0.01,0.07778915095802495
1707570088.887687,0,DefaultSurrogate,13,3,conv_layers=3#activation=tanh#lr=0.01,0.07119323662943754
1707570116.4001637,0,DefaultSurrogate,13,4,conv_layers=3#activation=tanh#lr=0.01,0.060882392622264477
1707570143.974167,0,DefaultSurrogate,13,5,conv_layers=3#activation=tanh#lr=0.01,0.05768527024886374
1707570171.5125556,0,DefaultSurrogate,13,6,conv_layers=3#activation=tanh#lr=0.01,0.05287307219387803
1707570198.955598,0,DefaultSurrogate,13,7,conv_layers=3#activation=tanh#lr=0.01,0.04829660989800306
1707570226.4592605,0,DefaultSurrogate,13,8,conv_layers=3#activation=tanh#lr=0.01,0.04960081190298526
1707570253.9688392,0,DefaultSurrogate,13,9,conv_layers=3#activation=tanh#lr=0.01,0.04426813234800203
1707570322.7855752,0,DefaultSurrogate,14,0,conv_layers=8#activation=tanh#lr=0.01,0.21419406991926707
1707570354.3460464,0,DefaultSurrogate,14,1,conv_layers=8#activation=tanh#lr=0.01,0.18297032494870044
1707570385.8789208,0,DefaultSurrogate,14,2,conv_layers=8#activation=tanh#lr=0.01,0.14757509694210014
1707570417.5364885,0,DefaultSurrogate,14,3,conv_layers=8#activation=tanh#lr=0.01,0.11248196103190967
1707570449.2137358,0,DefaultSurrogate,14,4,conv_layers=8#activation=tanh#lr=0.01,0.09920147339777176
1707570480.8251138,0,DefaultSurrogate,14,5,conv_layers=8#activation=tanh#lr=0.01,0.07992322698222688
1707570512.4224288,0,DefaultSurrogate,14,6,conv_layers=8#activation=tanh#lr=0.01,0.08387231642627668
1707570543.9898624,0,DefaultSurrogate,14,7,conv_layers=8#activation=tanh#lr=0.01,0.07099486174952067
1707570575.6294606,0,DefaultSurrogate,14,8,conv_layers=8#activation=tanh#lr=0.01,0.06386686185603808
1707570607.2351713,0,DefaultSurrogate,14,9,conv_layers=8#activation=tanh#lr=0.01,0.05611272886802427
1707570638.8909962,0,DefaultSurrogate,15,0,conv_layers=8#activation=tanh#lr=0.01,0.2175558272981146
