time,rank,surrogate,generation,epoch,paramsID,avg_validation_loss
1707589973.0053008,1,DynamicSurrogate,0,0,lr=0.0016104060043213957#perm=ABC,0.8292761806524345
1707590010.9687943,1,DynamicSurrogate,0,1,lr=0.0016104060043213957#perm=ABC,0.5839519019789238
1707590048.9367259,1,DynamicSurrogate,0,2,lr=0.0016104060043213957#perm=ABC,0.6323506714120523
1707590086.8739145,1,DynamicSurrogate,0,3,lr=0.0016104060043213957#perm=ABC,0.6036244966052936
1707590124.880239,1,DynamicSurrogate,0,4,lr=0.0016104060043213957#perm=ABC,0.5277516822928826
1707590162.9577162,1,DynamicSurrogate,0,5,lr=0.0016104060043213957#perm=ABC,0.549277862948447
1707590201.017914,1,DynamicSurrogate,0,6,lr=0.0016104060043213957#perm=ABC,0.5367143119833266
1707590239.066901,1,DynamicSurrogate,0,7,lr=0.0016104060043213957#perm=ABC,0.5120324396733031
1707590277.0984726,1,DynamicSurrogate,0,8,lr=0.0016104060043213957#perm=ABC,0.5099523952580661
1707590315.154433,1,DynamicSurrogate,0,9,lr=0.0016104060043213957#perm=ABC,0.5073847749469867
1707590354.961219,1,DynamicSurrogate,1,0,lr=0.005095192637789785#perm=BCA,1.3362562698134781
1707590394.9376695,1,DynamicSurrogate,2,0,lr=0.01#perm=BCA,1.4736823811564703
1707590434.741298,1,DynamicSurrogate,3,0,lr=0.01#perm=ABC,9.340940368866237
1707590474.6584783,1,DynamicSurrogate,4,0,lr=0.01#perm=ABC,1.2404036935316025
1707590514.4982543,1,DynamicSurrogate,5,0,lr=0.01#perm=ABC,1.275632427170265
1707590554.678271,1,DynamicSurrogate,6,0,lr=0.01#perm=BCA,1.8082585930897033
1707590594.6195056,1,DynamicSurrogate,7,0,lr=0.01#perm=CBA,4.714435664519062
1707590634.4204416,1,DynamicSurrogate,8,0,lr=0.01#perm=ACB,0.9753823631459025
1707590674.2137635,1,DynamicSurrogate,9,0,lr=0.01#perm=ABC,1.2113015847133792
1707590714.2309353,1,DynamicSurrogate,10,0,lr=0.01#perm=BCA,1.422856697949022
1707590754.0674608,1,DynamicSurrogate,11,0,lr=0.01#perm=ABC,1.1514504240799466
1707590793.9014375,1,DynamicSurrogate,12,0,lr=0.004544811546122538#perm=BAC,1.4981344041536413
1707590833.737452,1,DynamicSurrogate,13,0,lr=0.01#perm=ABC,1.109477642249989
1707590873.702158,1,DynamicSurrogate,14,0,lr=0.01#perm=BCA,1.5003214330720307
1707590913.5018463,1,DynamicSurrogate,15,0,lr=0.01#perm=ABC,1.1341256031968137
1707590953.3415098,1,DynamicSurrogate,16,0,lr=0.01#perm=ACB,1.3551013320268208
1707590993.1620781,1,DynamicSurrogate,17,0,lr=0.007043801098732168#perm=ACB,0.9924789301558244
1707591033.2304733,1,DynamicSurrogate,18,0,lr=0.01#perm=BCA,1.7229893393130202
1707591073.2993343,1,DynamicSurrogate,19,0,lr=0.01#perm=BCA,1.3892701730571462
1707591113.416086,1,DynamicSurrogate,20,0,lr=0.01#perm=BCA,1.4029245804796757
1707591153.419188,1,DynamicSurrogate,21,0,lr=0.01#perm=ABC,1.2774733646633512
1707591193.5015013,1,DynamicSurrogate,22,0,lr=0.01#perm=BCA,1.4892397323608175
1707591233.490096,1,DynamicSurrogate,23,0,lr=0.01#perm=BCA,1.2136698582093435
1707591273.7267258,1,DynamicSurrogate,24,0,lr=0.01#perm=BCA,1.1767909495443105
1707591313.5879374,1,DynamicSurrogate,25,0,lr=0.01#perm=ABC,1.4303737510298995
1707591353.4581451,1,DynamicSurrogate,26,0,lr=0.01#perm=ABC,1.2054075268190827
1707591393.525017,1,DynamicSurrogate,27,0,lr=0.01#perm=BCA,1.1819172950633292
1707591433.6711109,1,DynamicSurrogate,28,0,lr=0.01#perm=BCA,1.4414752426464925
1707591473.621374,1,DynamicSurrogate,29,0,lr=0.01#perm=ABC,1.0966604294601041
1707591513.663902,1,DynamicSurrogate,30,0,lr=0.01#perm=ABC,1.2813060653609913
1707591553.8592799,1,DynamicSurrogate,31,0,lr=0.01#perm=BCA,1.3614226766150328
